year,month,day,monthday,link,city,state,Concert,Keep
2014,10,25,Oct 25,http://localhost:8000/2014/12/02/20141202-150500/IMG_3510.MOV,Washington,District of Columbia,,
2014,10,25,Oct 25,http://localhost:8000/2014/12/02/20141202-150500/IMG_3508.MOV,Washington,District of Columbia,,
2014,10,25,Oct 25,http://localhost:8000/2014/12/02/20141202-150500/IMG_3518.MOV,Washington,District of Columbia,,keep
2014,10,25,Oct 25,http://localhost:8000/2014/12/02/20141202-150500/IMG_3512.MOV,Washington,District of Columbia,,
2014,10,25,Oct 25,http://localhost:8000/2014/12/02/20141202-150500/IMG_3513.MOV,Washington,District of Columbia,,
2014,10,26,Oct 26,http://localhost:8000/2014/12/02/20141202-150500/IMG_3602.mov,Washington,District of Columbia,,keep
2014,10,26,Oct 26,http://localhost:8000/2014/12/02/20141202-150500/IMG_3608.MOV,Washington,District of Columbia,,
2014,10,26,Oct 26,http://localhost:8000/2014/12/02/20141202-150500/IMG_3562.MOV,Washington,District of Columbia,,
2014,10,27,Oct 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_3631.MOV,Washington,District of Columbia,,keep
2014,10,27,Oct 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_3629.MOV,Washington,District of Columbia,,
2014,10,28,Oct 28,http://localhost:8000/2014/12/02/20141202-150500/IMG_3640.MOV,Washington,District of Columbia,,
2014,10,28,Oct 28,http://localhost:8000/2014/12/02/20141202-150500/IMG_3632.MOV,Washington,District of Columbia,,keep
2014,10,28,Oct 28,http://localhost:8000/2014/12/02/20141202-150500/IMG_3641.MOV,Washington,District of Columbia,,
2014,10,29,Oct 29,http://localhost:8000/2014/12/02/20141202-150500/IMG_3650.MOV,Washington,District of Columbia,,keep
2014,10,30,Oct 30,http://localhost:8000/2014/12/02/20141202-150500/IMG_3670.MOV,Washington,District of Columbia,,
2014,10,30,Oct 30,http://localhost:8000/2014/12/02/20141202-150500/IMG_3673.MOV,Washington,District of Columbia,,keep
2014,10,30,Oct 30,http://localhost:8000/2014/12/02/20141202-150500/IMG_3671.MOV,Washington,District of Columbia,,
2014,10,30,Oct 30,http://localhost:8000/2014/12/02/20141202-150500/IMG_3685.MOV,Washington,District of Columbia,,
2014,10,31,Oct 31,http://localhost:8000/2014/12/02/20141202-150500/IMG_3701.MOV,Washington,District of Columbia,,keep
2014,10,31,Oct 31,http://localhost:8000/2014/12/02/20141202-150500/IMG_3715.MOV,Washington,District of Columbia,,
