year	month	day	monthday	link	city	state
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3546.mov")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3543.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3544.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3563.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3548.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3574.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3565.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3553.MOV")	Washington	District of Columbia
2014	01	02	Jan 2	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3605.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3572.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3582.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3550.MOV")	Washington	District of Columbia
2014	01	03	Jan 3	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3645.MOV")	Washington	District of Columbia
2014	01	03	Jan 3	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3632.MOV")	Washington	District of Columbia
2014	01	03	Jan 3	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3631.MOV")	Washington	District of Columbia
2014	01	03	Jan 3	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3630.MOV")	Washington	District of Columbia
2014	01	03	Jan 3	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3633.MOV")	Washington	District of Columbia
2014	01	04	Jan 4	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_3693.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_3873.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3573.MOV")	Washington	District of Columbia
2014	01	18	Jan 18	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4377.MOV")	Washington	District of Columbia
2014	01	05	Jan 5	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_3701.MOV")	Washington	District of Columbia
2014	01	03	Jan 3	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3635.MOV")	Washington	District of Columbia
2014	01	05	Jan 5	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_3698.MOV")	Washington	District of Columbia
2014	01	18	Jan 18	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4378.MOV")	Washington	District of Columbia
2014	01	01	Jan 1	=HYPERLINK("http://localhost:8000/2014/01/03/20140103-164331/IMG_3554.MOV")	Washington	District of Columbia
2014	01	25	Jan 25	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4535.MOV")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4453.MOV")	Washington	District of Columbia
2014	01	26	Jan 26	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4584.MOV")	Washington	District of Columbia
2014	01	25	Jan 25	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4534.MOV")	Washington	District of Columbia
2014	02	01	Feb 1	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4683.MOV")	Washington	District of Columbia
2014	01	26	Jan 26	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4564.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4807.MOV")	Washington	District of Columbia
2014	02	10	Feb 10	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4869.MOV")	Washington	District of Columbia
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4709.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4934.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4916.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4915.MOV")	Washington	District of Columbia
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5012.MOV")	Athens	New York
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4943.MOV")	Washington	District of Columbia
2014	02	14	Feb 14	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4951.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_4932.MOV")	Washington	District of Columbia
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5312.MOV")	Lumberton	New Jersey
2014	03	01	Mar 1	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5278.MOV")	Cape May Point	New Jersey
2014	03	01	Mar 1	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5280.MOV")	Cape May Point	New Jersey
2014	02	23	Feb 23	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5149.MOV")	Upper Marlboro	Maryland
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5318.MOV")	Lumberton	New Jersey
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5003.MOV")	Athens	New York
2014	03	06	Mar 6	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5465.MOV")	Washington	District of Columbia
2014	03	09	Mar 9	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5545.MOV")	Duxbury	Massachusetts
2014	03	13	Mar 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5603.MOV")	Washington	District of Columbia
2014	03	13	Mar 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5601.MOV")	Washington	District of Columbia
2014	03	08	Mar 8	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5536.MOV")	Winthrop	Massachusetts
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5313.MOV")	Lumberton	New Jersey
2014	03	13	Mar 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5604.MOV")	Washington	District of Columbia
2014	03	13	Mar 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5605.MOV")	Washington	District of Columbia
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5740.MOV")	Monterey	Tennessee
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5743.MOV")	Monterey	Tennessee
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5929.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5895.MOV")	Washington	District of Columbia
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5744.MOV")	Monterey	Tennessee
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_5928.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6541.MOV")	Washington	District of Columbia
2014	04	05	Apr 5	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6330.MOV")	Upper Marlboro	Maryland
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6531.MOV")		California
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6542.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6544.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6545.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6543.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6606.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6637.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6639.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6670.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6681.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6671.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6692.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6630.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6634.MOV")		California
2014	04	05	Apr 5	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6329.MOV")	Upper Marlboro	Maryland
2014	01	04	Jan 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3676.MOV")	Washington	District of Columbia
2014	01	04	Jan 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3689.MOV")	Washington	District of Columbia
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6696.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6699.MOV")		California
2014	01	04	Jan 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3688.MOV")	Washington	District of Columbia
2014	01	04	Jan 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3694.MOV")	Washington	District of Columbia
2014	01	04	Jan 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3692.MOV")	Washington	District of Columbia
2014	01	05	Jan 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3697.MOV")	Washington	District of Columbia
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6700.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6697.MOV")		California
2014	01	05	Jan 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3720.MOV")	Washington	District of Columbia
2014	01	08	Jan 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3828.mov")	Washington	District of Columbia
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6695.MOV")		California
2014	01	05	Jan 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3721.MOV")	Washington	District of Columbia
2014	01	05	Jan 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3730.MOV")	Washington	District of Columbia
2014	01	08	Jan 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3819.MOV")	Washington	District of Columbia
2014	01	08	Jan 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3820.MOV")	Washington	District of Columbia
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/04/19/20140419-135255/IMG_6678.MOV")		California
2014	01	09	Jan 9	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3851.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3875.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3877.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3853.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3874.MOV")	Washington	District of Columbia
2014	01	11	Jan 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3905.mov")	Washington	District of Columbia
2014	01	11	Jan 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4193.mov")	Washington	District of Columbia
2014	01	12	Jan 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4225.mov")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3879.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3889.MOV")	Washington	District of Columbia
2014	01	12	Jan 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4228.mov")	Washington	District of Columbia
2014	01	12	Jan 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4230.MOV")	Washington	District of Columbia
2014	01	12	Jan 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4232.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3890.MOV")	Washington	District of Columbia
2014	01	12	Jan 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4233.mov")	Washington	District of Columbia
2014	01	12	Jan 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4234.mov")	Washington	District of Columbia
2014	01	11	Jan 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4201.MOV")	Washington	District of Columbia
2014	01	10	Jan 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_3891.MOV")	Washington	District of Columbia
2014	01	13	Jan 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4265.MOV")	Washington	District of Columbia
2014	01	14	Jan 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4271.MOV")	Washington	District of Columbia
2014	01	18	Jan 18	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4359.MOV")	Washington	District of Columbia
2014	01	16	Jan 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4292.MOV")	Washington	District of Columbia
2014	01	18	Jan 18	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4390.MOV")	Washington	District of Columbia
2014	01	16	Jan 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4304.MOV")	Washington	District of Columbia
2014	01	14	Jan 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4272.MOV")	Washington	District of Columbia
2014	01	18	Jan 18	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4389.MOV")	Washington	District of Columbia
2014	01	16	Jan 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4299.MOV")	Washington	District of Columbia
2014	01	17	Jan 17	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4344.MOV")	Adelphi	Maryland
2014	01	18	Jan 18	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4415.MOV")	Washington	District of Columbia
2014	01	18	Jan 18	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4401.MOV")	Washington	District of Columbia
2014	01	20	Jan 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4444.mov")	Washington	District of Columbia
2014	01	20	Jan 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4435.MOV")	Washington	District of Columbia
2014	01	19	Jan 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4420.MOV")	Martins Creek	Pennsylvania
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4457.mov")	Washington	District of Columbia
2014	01	20	Jan 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4437.MOV")	Washington	District of Columbia
2014	01	20	Jan 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4436.MOV")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4459.mov")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4458.mov")	Washington	District of Columbia
2014	01	20	Jan 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4438.MOV")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4452.MOV")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4451.MOV")	Washington	District of Columbia
2014	01	21	Jan 21	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4448.MOV")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4468.MOV")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4461.MOV")	Washington	District of Columbia
2014	01	23	Jan 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4470.MOV")	Washington	District of Columbia
2014	01	23	Jan 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4477.MOV")	Washington	District of Columbia
2014	01	23	Jan 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4473.MOV")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4469.MOV")	Washington	District of Columbia
2014	01	25	Jan 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4519.MOV")	Washington	District of Columbia
2014	01	25	Jan 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4521.MOV")	Washington	District of Columbia
2014	01	25	Jan 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4551.MOV")	Washington	District of Columbia
2014	01	27	Jan 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4601.MOV")	Washington	District of Columbia
2014	01	25	Jan 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4552.MOV")	Washington	District of Columbia
2014	01	27	Jan 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4602.MOV")	Washington	District of Columbia
2014	01	27	Jan 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4603.MOV")	Washington	District of Columbia
2014	01	27	Jan 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4594.MOV")	Washington	District of Columbia
2014	01	27	Jan 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4604.MOV")	Washington	District of Columbia
2014	01	27	Jan 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4605.mov")	Downtown	Pennsylvania
2014	01	30	Jan 30	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4627.MOV")	Washington	District of Columbia
2014	01	29	Jan 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4618.MOV")	Washington	District of Columbia
2014	01	31	Jan 31	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4633.MOV")	Washington	District of Columbia
2014	01	31	Jan 31	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4641.MOV")	Washington	District of Columbia
2014	02	01	Feb 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4661.mov")	Washington	District of Columbia
2014	02	01	Feb 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4657.MOV")	Landover	Maryland
2014	02	01	Feb 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4659.MOV")	Landover	Maryland
2014	02	01	Feb 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4658.MOV")	Landover	Maryland
2014	02	01	Feb 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4660.MOV")	Landover	Maryland
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4696.mov")	Washington	District of Columbia
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4697.mov")	Washington	District of Columbia
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4699.mov")	Washington	District of Columbia
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4698.mov")	Washington	District of Columbia
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4720.MOV")	Washington	District of Columbia
2014	02	01	Feb 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4675.MOV")	Washington	District of Columbia
2014	02	03	Feb 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4760.MOV")	Washington	District of Columbia
2014	02	05	Feb 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4771.MOV")	Washington	District of Columbia
2014	02	05	Feb 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4772.MOV")	Washington	District of Columbia
2014	02	05	Feb 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4769.MOV")	Washington	District of Columbia
2014	02	05	Feb 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4773.MOV")	Washington	District of Columbia
2014	02	05	Feb 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4768.MOV")	Washington	District of Columbia
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4747.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4813.MOV")	Washington	District of Columbia
2014	02	02	Feb 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4721.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4815.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4816.mov")	Washington	District of Columbia
2014	02	05	Feb 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4778.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4810.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4829.mov")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4828.mov")	Washington	District of Columbia
2014	02	07	Feb 7	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4787.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4831.mov")	Washington	District of Columbia
2014	01	22	Jan 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4466.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4832.mov")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4827.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4834.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4798.MOV")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4835.mov")	Washington	District of Columbia
2014	02	10	Feb 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4868.MOV")	Washington	District of Columbia
2014	02	10	Feb 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4892.MOV")	Washington	District of Columbia
2014	02	09	Feb 9	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4846.MOV")	Bladensburg	Maryland
2014	02	11	Feb 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4894.MOV")	Washington	District of Columbia
2014	02	11	Feb 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4904.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4924.mov")	Washington	District of Columbia
2014	02	11	Feb 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4903.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4914.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4926.mov")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4925.mov")	Washington	District of Columbia
2014	02	08	Feb 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4844.MOV")	Washington	District of Columbia
2014	02	12	Feb 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4907.MOV")	Washington	District of Columbia
2014	02	10	Feb 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4871.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4931.MOV")	Washington	District of Columbia
2014	02	13	Feb 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4942.MOV")	Washington	District of Columbia
